label	text
oos	chữ_viết nào do dân_tộc ta sáng_tạo ra từng được sử_dụng làm quốc tự
oos	hàm nghi lên_ngôi năm bao_nhiêu tuổi
oos	chị muốn kí hddt trên điện thoại thì kí như thế nào em
oos	nền kinh_tế méxico lớn thứ mấy trên thế_giới
oos	hà_nội có bao_nhiêu đơn_vị hành_chính
oos	ai là người tạo ra chú tễu
oos	theo truyền_thuyết vua nào làm ra bánh_chưng
oos	con_người mặc áo_quần từ khi nào
oos	phố cổ hội_an có từ bao_giờ
oos	tiệp khắc tồn_tại khi nào
oos	việt_nam là thành_viên thứ mấy của asean
oos	sông sài_gòn dài bao_nhiêu
oos	sông nile chảy qua những đâu
oos	bà nguyễn_thị duệ đã dạy_học ở đâu
oos	đạo cao đài được thành_lập ở đâu
oos	chữ kí số từ xa có bảo mật ko em
oos	tên thủ_đô của myanmar là gì
oos	loại cờ phổ_biến nhất tại trung_quốc va việt_nam là gì
oos	số báo đầu_tiên của tờ thanh_niên ra vào thời_gian nào
oos	tên gọi facebook bắt_nguồn từ đâu
oos	tên chính_thức của hàn_quốc là gì
oos	bác_hồ đổi tên bao_nhiêu lần
oos	thành_phố thanh_hoá trực_thuộc tỉnh nào của nước ta
oos	đất_nước có hình âm dương trên quốc_kỳ
oos	nga có biên_giới biển với quốc_gia nào
oos	trụ_sở chính của liên_hiệp_quốc đặt ở thành_phố nào
oos	hóa đơn đầu vào chị không muốn nhân qua mail thì có cách nào khác hay không?
oos	asean đạt được mốc 10 quốc_gia thành_viên từ năm nào
oos	elizabeth đánh_dấu lễ kỷ_niệm 25 năm trị_vì vào năm nào
oos	tổng_số quân_pháp bị diệt bắt sống tại điện_biên_phủ là bao_nhiêu
oos	nem cua_bể là đặc_sản ở tỉnh nào
oos	người đầu_tiên đặt_chân lên mặt trăng là người nước nào
oos	bài hát lên ngàn là sáng_tác của ai
oos	kênh đào suez nối địa trung hải với biển nào
oos	loài khủng_long tuyệt_chủng cách đây khoảng mấy năm
oos	tên gọi khác của nguyễn_đình chiểu là gì
oos	ai quyền_lực nhất iran
oos	chi pu có tên thật là gì
oos	vườn_quốc_gia chàm chim thuộc huyện nào của tỉnh đồng_tháp
oos	hệ_điều_hành mac os thuộc sở_hữu của công_ty nào
oos	cho biết tử_suất trung_bình của thế_giới là bao_nhiêu
oos	tỉnh nào có thị_xã công_nghiệp bến_cát
oos	nơi nào ở an_giang là quê_hương của cố_chủ_tịch nước tôn đức thắng
oos	thành_phố nào của italy là kinh_đô thời_trang thế_giới
oos	mối bất_hoà giữa anh_em thủ_tướng lý hiển long bắt_đầu nổ ra khi nào
oos	việt_nam có bao nhiu di_sản văn_hoá phi vật_thể
oos	năm sinh của đàm thận huy
oos	núi đôi quản_bạ nổi_tiếng nằm ở tỉnh nào
oos	phó bí_thư thành_uỷ hiện_tại của hồ_chí_minh là người nào
oos	ai là thủ_tướng của estonia
oos	núi nào cao nhất hy_lạp
oos	đơn_vị đo khối_lượng đá_quý và kim_cương
oos	đất_nước châu_á đầu_tiên đăng_cai world_cup
oos	ai là người sai nguyễn_trãi viết bình ngô đại_cáo
oos	ai là người đầu_tiên sáng_chế xe_đạp
oos	ngôn_ngữ chính_thức ở mozambique hiện_nay
oos	cầu xoay sông hàn nằm ở địa_phương nào
oos	nước đóng_băng ở bao_nhiêu độ c
oos	tên thật của trần nhân tông là gì
oos	lê_duẩn sinh năm bao_nhiêu
oos	nước việt_nam ra nhập asean năm nào
oos	chi muốn mua pm hóa đơn đầu ra, báo giá , thủ tục triển khai như thế nào
oos	tên gọi thành_phố nha_trang có nghĩa gì
oos	quê_hương của tổng_thống obama ở đâu
oos	hoàng_hậu của đường_cao tông lý trị là ai
oos	phú_quốc nằm ở vịnh nào
oos	adolf hitler sinh ra tại nước nào
oos	cổng song_song là gì
oos	chùa quảng nghiêm thuộc tỉnh nào
oos	quốc_hiệu “ cộng_hoà_xã_hội_chủ_nghĩa_việt_nam ” bắt_đầu từ khi nào
oos	tác_giả của bình ngô đại_cáo là ai
oos	kiểm_toán nhà_nước là cơ_quan gì
oos	nền văn_hoá nào từng ra_đời ở châu_thổ sông_hồng
oos	tổng_thư_ký asean hiện_nay là người nước nào
oos	sau khi qua_đời lê_hữu trác được an_táng ở đâu
oos	những thành_viên của nhóm exid là ai
oos	ngọn núi nào cao nhất ở malaysia
oos	việt_nam có bao nhieu di_sản văn_hoá thế_giới
oos	tỉnh_lỵ của hà_nam nằm bên dòng sông nào
oos	hiệp_định tự_do bắc mỹ có tên viết tắt là gì
oos	tỉnh_lỵ của hậu_giang hiện_nay là thành_phố nào
oos	lễ_hội kinh dương_vương ở bắc_ninh được tổ_chức vào tháng mấy hàng năm
oos	đội_tuyển quốc_gia bahrain đã mấy lần giành vé tham_dự vòng chung_kết world_cup
oos	tên bộ phim_hoạt_hình đầu_tiên của nước ta
oos	hùng vương thứ i lên_ngôi vào năm nào
oos	trần thiện thanh sinh ngày nào
oos	cuộc khởi_nghĩa hương_khê kết_thúc năm nào
oos	việt_nam đã chính_thức được kết_nạp là thành_viên của wto vào ngày_tháng năm nào
oos	ánh_sáng trắng là gì
oos	nhóm the beatles gồm bao_nhiêu thành_viên
oos	địa_đạo củ_chi được hoàn_thành vào năm nào
oos	liên_minh châu_âu có bao_nhiêu quốc_gia
oos	hóa đơn đầu vào không mã lấy về theo bảng tổng hợp có thể hiện đầy đủ thông tin của từng tờ hóa đơn không em?
oos	núi nào cao nhất đức
oos	chị cũng mới thành lập thôi, cho chị dùng thử phần mềm xem như thế nào nhé
oos	tỉnh nào là cực nam và cực tây của việt_nam
oos	loài động_vật_có_vú nào lớn nhất ở biển
oos	sông po thuộc nước nào
oos	vị vua nào đã cho xây biệt điện bên hồ lắk
oos	""" ngư tiều y_thuật vấn_đáp "" là tác_phẩm của ai"
oos	cristiano ronaldo đoạt bao_nhiêu quả bóng vàng
oos	chùa sùng khánh ở hà_giang còn có tên gọi là gì
oos	tổng_thống mỹ nào nghèo nhất
oos	ai là tác_giả của phần_mềm diệt virus d2
oos	việt_nam nằm ở đới khí_hậu nào
oos	triều_đại nào lần đầu_tiên đưa toán_học vào nội_dung thi_cử
oos	tỉnh nào dân_số ít_nhất ở việt_nam
oos	bộ_trưởng bộ công_an hiện_nay là ai
oos	ngôi chùa nổi_tiếng nào toạ_lạc trên đồi hà khê phía tả_ngạn sông_hương
oos	protein được cấu_tạo từ các đơn phân là gì
oos	người đầu_tiên bước chân lên mặt trăng là ai
oos	năm nào liên_minh châu_âu đổi tên từ eec sang eu
oos	giờ anh muốn tự xuất hóa đơn điện tử thì anh cần phải lên kê khai đúng không?
oos	huyện nào của tỉnh lào_cai là “ nơi con sông hồng chảy vào đất việt
oos	dân_số việt_nam là bao_nhiêu
oos	đang dùng misa sme khi mua misa meinvoice có mất thêm phí kết nối tích hợp không?
oos	trước_kia phố bà triệu ở hà_nội từng mang tên gì
oos	trạng_nguyên nào dạy nhân_dân dệt chiếu
oos	cho biết ngày quốc_khánh nước cộng_hoà_xã_hội_chủ_nghĩa_việt_nam
oos	nguyên_tố mang tên một bang của nước mỹ
oos	obama được trao giải nobel hoà_bình năm nào
oos	giá_trị tài_sản của phạm nhật vượng
oos	ai là tác_giả bộ sử đầu_tiên của nước ta
oos	sông_son thuộc tỉnh_thành nào
oos	bí thứ tỉnh_uỷ kiên_giang hiện_nay là ai
oos	diện_tích của tỉnh hà_nội là bao_nhiêu
oos	ai là người đã sáng_chế ra đồng_hồ
oos	giải quần_vợt nào có lịch_sử lâu_đời nhất thế_giới
oos	vua mai hắc đế từng chọn vùng_đất nào làm kinh_đô
oos	trấn thành là ai
oos	cơ_quan nào có thực_quyền cao nhất trung_quốc
oos	loài sinh_vật biển lớn nhất là loài nào
oos	chi pu sinh năm bao_nhiêu
oos	đảo phú_quốc có diện_tích bao_nhiêu
oos	vườn_quốc_gia ba_bể thuộc địa_phận tỉnh nào ở nước ta
oos	anh hùng lực_lượng_vũ_trang nào từng 6 lần bị cia cưa chân
oos	dãy núi cao nhất miền trung có tên là gì
oos	dãy núi nào được xem là biểu_tượng của vùng_đất hà_tĩnh
oos	album đầu_tay của adele được phát_hành năm nào
oos	nước nào đoạt chức vô_địch euro đầu_tiên
oos	dự_tính dân_số nước mĩ năm 2018 là bao_nhiêu
oos	nguyễn_nhật ánh sinh ra ở đâu
oos	world_cup năm 1950 được tổ_chức ở quốc_gia nào
oos	bitexco là công_trình bao thứ mấy ở việt_nam
oos	anh hùng tô vĩnh diện lấy thân mình chèn pháo trong chiến_dịch nào
oos	ai đã từng làm hoàng_hậu của hai vua đinh tiên hoàng và lê_đại hành
oos	thương_vụ bạc tỷ là gì
oos	đỉnh núi nào được coi là nóc nhà đông dương
oos	christopher columbus là người nước nào
oos	công_trình hầm thủ thiêm khánh_thành ngày_tháng năm nào
oos	thành_phố nào lớn nhất của triều_tiên hiện_nay
oos	sông hồng đi qua bao_nhiêu tỉnh thành_phố ở việt_nam
oos	hiệp_hội dừa bến_tre được thành_lập vào năm nào
oos	vua trần nào là người sáng_lập phái thiền của phật_giáo việt_nam
oos	khu_vực nào có mùa đông dài nhất ở nước ta
oos	đàn_đá được phát_hiện đầu_tiên năm 1949 ở đâu
oos	có bao_nhiêu loại_hình bóng_đá
oos	đất_nước có tháp truyền_hình cao nhất thế_giới
oos	sếp chị muốn dùng thử 1 tháng rồi mới quyết định triển khai, em có cho dùng thử ko?
oos	quang trung cầm_quân chiến_đấu từ năm mấy tuổi
oos	phó bí_thư thành_uỷ của hà_nội là ai
oos	ai là vị vua đầu_tiên của nhà trần
oos	thành_phố nào được tổ_chức kỳ asiad đầu_tiên
oos	dòng sông dài nhất đông nam á
oos	tỉnh thanh_hoá có diện_tích tự_nhiên đứng thứ mấy so với cả nước
oos	ai là thủ_lĩnh khởi_binh chống lại chính_quyền đô_hộ đông hán
oos	ủa chữ ký số từ xa có khác gì với chữ ký số bình thường em ?
oos	trong các đời vua nguyễn_vua nào ngự ở ngai_vàng lâu nhất
oos	các chính_sách nào để làm giảm tỉ_lệ gia_tăng dân_số
oos	nơi hẹp nhất của việt_nam thuộc tỉnh nào
oos	gia hạn phần mềm năm sau giá thế nào?
oos	việt_nam là quốc_hiệu của triều_đại nào
oos	thủ_đô của jamaica là thành_phố nào
oos	3 màu đỏ trắng xanh của quốc_kỳ mỹ có ý_nghĩa gì
oos	đặng_huy trứ quê ở đâu
oos	đăk lăk có diện_tích đứng thứ mấy việt_nam
oos	con_người lần đầu_tiên đặt_chân lên mặt trăng vào thời_gian nào
oos	đám_tang còn có tên gọi gì khác
oos	tên một bộ_luật nổi_tiếng của triều_nguyễn
oos	quốc_ca của việt_nam là gì
oos	hồ quý ly cho xây_dựng thành nào ở thanh_hoá
oos	châu_lục nào có diện_tích lớn nhất trái_đất
oos	thị_xã sơn_tây có “ đặc_sản tiến vua ” nổi_tiếng nào
oos	con sông nào dài nhất mông_cổ
oos	phạm lưu tuấn tài là tên của thành_viên nào trong nhóm 365
oos	ai được biết đến là vị “ vua đứng đầu các vua ”
oos	sông thames là con sông quan_trọng nhất ở nước nào
oos	singapore có bao_nhiêu ngôn_ngữ chính_thức
oos	thái_lan là thuộc địa của nước nào trước năm 1945
oos	thác nước_lớn nhất việt_nam có tên là gì
oos	tổ_chức thương_mại thế_giới wto thành_lập vào thời_gian nào
oos	nước việt_nam có bao_nhiêu dân_tộc khác nhau
oos	khương tử nha còn được gọi là gì
oos	hộp_đen của máy_bay dùng để làm_gì
oos	ngôn_ngữ nào được nhiều người nói nhiều nhất trên thế_giới
oos	trên thế_giới có bao_nhiêu quốc_gia
oos	chủ_tịch nước việt_nam hiện_nay là ai
oos	đồng_bằng muối khổng_lồ ở bolivia tên là gì
oos	vị vua dẫn quân tấn_công athens ở marathon
oos	về sau chị có gặp khó khăn lúc sử dụng thì chị liên hệ với ai?
oos	sông thames là con sông quan_trọng nhất ở nước nào
oos	nhà toán_học nào là người đầu_tiên phát_hiện ra hiện_tượng nhật_thực
oos	lễ_hội chùa hương được diễn ra hằng năm bắt_đầu vào ngày nào
oos	ngày việt_nam gia_nhập tổ_chức thương_mại thế_giới
oos	john cena bắt_đầu sự_nghiệp đấu_vật vào năm mấy
oos	facebook được truy_cập từ thiết_bị gì
oos	hà_nội được unesco trao_tặng danh_hiệu gì
oos	vị vua nào đã cho xây_dựng văn_miếu
oos	bà_rịa_vũng_tàu có đường bờ biển dài bao_nhiêu km
oos	đỉnh núi cao nhất của việt_nam có tên gọi là gì
oos	người_dân nepal chủ_yếu theo tôn_giáo nào
oos	tổng_giám_đốc của mazda là ai
oos	tháng nào được đặt theo tên của lãnh_tụ nổi_tiếng nhất cộng_hoà la mã cổ_đại
oos	tổng_thống hàn_quốc vừa đắc_cử tên gì
oos	phó chủ_tịch hiện_tại của hải_dương là ai
oos	dân_số của mỹ năm 1992 là bao_nhiêu
oos	chỉ_số thông_minh gọi tắt là gì
oos	hồng_lâu mộng là gì
oos	ai là người lập ra nhà tiền lê
oos	chị không muốn cho thuế biết hết tất cả những dữ liệu của hộ thì làm thế nào?
oos	quốc_gia nào phát_minh ra giấy
oos	hồ nước nào ở nga sâu nhất thế_giới
oos	sông nào chảy qua địa_phận tỉnh bình_dương
oos	lê_duẩn là tổng_bí_thư thứ mấy
oos	hồ núi cốc thuộc tỉnh nào
oos	thành_phố đà_lạt nằm trên cao_nguyên nào
oos	ai là vị vua cuối_cùng của triều lý
oos	rắn hổ lục gaboon phân_bố ở châu_lục nào
oos	thế_vận_hội bắt_nguồn từ đâu
oos	nguyễn_du viết truyện kiểu vào năm nào
oos	khí nitơ khi mới tìm ra đặt tên là gì
oos	diện_tích bề_mặt sao_hoả là bao_nhiêu
oos	hàn_quốc nằm ở khu_vực nào
oos	lý nam đế lên_ngôi vào năm nào
oos	nhà bác_học thiên_tài nào sinh ra ở nước đức
oos	ngọn núi nào được coi là cổng của thiên_đường
oos	ức trai thi_tập là tập thơ của ai
oos	eo_biển bêring nối_liền hai đại_dương nào
oos	bên em có bán phần mềm dành cho hộ kinh doanh không?
oos	dân_tộc kinh chiếm bao_nhiêu phần_trăm dân_số việt_nam
oos	võ tắc thiên cai_trị với tôn hiệu là gì
oos	ai là tổng_thống trung_quốc
oos	dụng_cụ đơn_giản để đo áp_suất toàn_phần chất_lỏng
oos	sức chứa của sân hàng đẫy
oos	hàn_quốc còn có những tên gọi nào
oos	tên khoa_học của quả xoài là gì
oos	trận đánh lớn đầu đời của napoleon bonaparte
oos	pháp nổ_súng xâm_lược nước ta vào năm nào ở đâu
oos	giải nobel lần đầu được trao cho các nhà_khoa_học vào năm nào
oos	đô_thị việt_nam là gì
oos	núi võ đang thuộc tỉnh nào của trung_quốc
oos	doanh nghiệp tôi đang sử dụng meinvoice.vn, giờ muốn thay đổi thông tin về địa chỉ của công ty nhưng không thay đổi mã số thuế thì tôi có tiếp tục sử dụng được không, có phải trả khoản phí nào không?
